0,0
1,1
2,3
3,5
4,6
5,8
6,10
7,11
8,12
9,13
10,15
11,15
12,16
13,18
14,19
15,21
16,22
17,23
18,23
19,24
20,26
21,26
22,27
23,28
24,29
25,30
26,31
27,31
28,33
29,34
30,34
31,35
32,35
33,37
34,37
35,37
36,37
37,37
38,38
39,38
40,38
41,38
42,38
43,38
44,38
45,38
46,39
47,39
48,39
49,40
50,41
51,42
52,42
53,42
54,42
55,42
56,42
57,43
58,43
59,44
60,45
61,45
62,45
63,45
64,45
65,45
66,45
67,45
68,45
69,45
70,45
71,45
72,46
73,46
74,46
75,46
76,46
77,46
78,46
79,46
80,46
81,46
82,46
83,46
84,46
85,46
86,46
87,46
88,46
89,46
90,46
91,46
92,46
93,46
94,46
95,46
96,46
97,46
98,46
99,46
100,46
101,46
102,47
103,47
104,47
105,47
106,47
107,47
108,47
109,47
110,47
111,47
112,47
113,47
114,47
115,47
116,47
117,47
118,47
119,47
120,47
121,48
122,48
123,48
124,48
125,48
126,48
127,48
128,48
129,48
130,48
131,48
132,48
133,48
134,48
135,48
136,48
137,48
138,48
139,48
140,48
141,48
142,48
143,48
144,48
145,48
146,48
147,48
148,48
149,48
150,48
151,48
152,48
153,48
154,49
155,49
156,49
157,49
158,49
159,49
160,49
161,49
162,49
163,49
164,49
165,49
166,49
167,49
168,49
169,49
170,49
171,49
172,49
173,49
174,49
175,49
176,49
177,49
178,49
179,49
180,49
181,49
182,49
183,49
184,49
185,49
186,49
187,49
188,50
