0,0
1,1
2,2
3,3
4,3
5,3
6,4
7,5
8,6
9,6
10,7
11,8
12,9
13,9
14,9
15,9
16,9
17,10
18,11
19,12
20,13
21,14
22,14
23,15
24,15
25,15
26,16
27,16
28,16
29,16
30,16
31,17
32,17
33,18
34,19
35,19
36,20
37,20
38,21
39,22
40,23
41,24
42,25
43,26
44,26
45,27
46,27
47,27
48,27
49,27
50,27
51,27
52,27
53,27
54,27
55,28
56,29
57,29
58,29
59,29
60,29
61,29
62,29
63,29
64,30
65,31
66,31
67,31
68,31
69,31
70,32
71,32
72,32
73,32
74,33
75,33
76,34
77,35
78,35
79,36
80,36
81,36
82,36
83,36
84,36
85,36
86,36
87,36
88,36
89,36
90,36
91,36
92,37
93,37
94,37
95,37
96,37
97,37
98,37
99,38
100,38
101,38
102,38
103,39
104,39
105,39
106,39
107,39
108,40
109,40
110,40
111,40
112,40
113,40
114,40
115,40
116,40
117,40
118,40
119,40
120,40
121,40
122,40
123,40
124,40
125,40
126,41
127,41
128,41
129,41
130,41
131,41
132,41
133,41
134,41
135,41
136,41
137,41
138,41
139,41
140,42
141,42
142,42
143,42
144,42
145,42
146,42
147,42
148,42
149,42
150,42
151,42
152,42
153,42
154,42
155,42
156,42
157,42
158,42
159,42
160,42
161,42
162,42
163,42
164,43
165,43
166,43
167,43
168,43
169,43
170,43
171,43
172,43
173,43
174,43
175,43
176,43
177,43
178,43
179,43
180,43
181,43
182,43
183,43
184,43
185,43
186,43
187,43
188,43
189,43
190,43
191,43
192,43
193,43
194,43
195,43
196,43
197,43
198,43
199,43
200,43
201,43
202,43
203,43
204,43
205,43
206,43
207,43
208,43
209,43
210,43
211,43
212,43
213,43
214,43
215,43
216,43
217,43
218,43
219,43
220,43
221,43
222,43
223,43
224,43
225,43
226,43
227,43
228,44
229,44
230,44
231,44
232,44
233,44
234,44
235,44
236,44
237,44
238,44
239,44
240,44
241,44
242,44
243,44
244,44
245,44
246,44
247,44
248,44
249,44
250,44
251,44
252,44
253,44
254,44
255,45
256,46
257,46
258,46
259,46
260,46
261,46
262,46
263,47
264,47
265,47
266,47
267,47
268,47
269,47
270,47
271,47
272,48
273,48
274,48
275,48
276,48
277,48
278,48
279,48
280,48
281,48
282,48
283,48
284,48
285,48
286,48
287,48
288,48
289,48
290,48
291,48
292,48
293,48
294,48
295,48
296,48
297,48
298,48
299,48
300,48
301,48
302,48
303,48
304,48
305,48
306,48
307,48
308,48
309,48
310,48
311,49
312,49
313,49
314,49
315,49
316,49
317,49
318,49
319,49
320,49
321,49
322,49
323,49
324,49
325,49
326,49
327,49
328,49
329,50
