0,0
1,1
2,2
3,2
4,3
5,4
6,5
7,5
8,6
9,7
10,8
11,8
12,8
13,9
14,10
15,11
16,12
17,12
18,13
19,13
20,13
21,13
22,13
23,14
24,15
25,15
26,16
27,17
28,17
29,18
30,19
31,20
32,21
33,21
34,21
35,21
36,22
37,23
38,23
39,23
40,23
41,23
42,23
43,24
44,24
45,25
46,25
47,26
48,26
49,26
50,26
51,27
52,27
53,29
54,29
55,30
56,31
57,32
58,33
59,34
60,35
61,35
62,35
63,35
64,35
65,35
66,35
67,35
68,35
69,35
70,35
71,36
72,36
73,37
74,37
75,37
76,37
77,37
78,37
79,37
80,37
81,37
82,37
83,38
84,38
85,38
86,38
87,38
88,38
89,38
90,38
91,38
92,38
93,38
94,38
95,38
96,38
97,38
98,38
99,38
100,38
101,38
102,38
103,38
104,39
105,39
106,39
107,41
108,42
109,43
110,44
111,45
112,45
113,46
114,46
115,46
116,46
117,46
118,46
119,46
120,46
121,46
122,46
123,46
124,46
125,46
126,46
127,47
128,47
129,47
130,47
131,47
132,47
133,47
134,47
135,48
136,49
137,49
138,49
139,49
140,49
141,49
142,49
143,49
144,49
145,49
146,49
147,49
148,49
149,49
150,49
151,49
152,49
153,49
154,49
155,50
